store,brand,week,logmove,profit
21,10,114,9.252633284,32.76
21,10,115,9.335032816,31.76
21,10,116,9.768354879,25.73
21,10,117,9.742379392,27.61
21,10,118,9.55251063,23.58
21,10,119,8.783855897,28.11
21,10,120,9.208739091,22.83
21,10,121,9.36288977,19.3
21,10,122,8.166216269,19.3
21,10,123,8.886270902,20.12
21,10,124,9.807857322,13.01
21,10,125,10.76282691,1
21,10,126,9.234056899,1.98
21,10,127,9.888982866,37.5
21,10,128,9.169518378,40
21,10,129,9.614204199,17.91
21,10,130,10.8296494,6.4
21,10,131,9.746131742,7.17
21,10,132,9.973013615,15.09
21,10,133,9.071537969,15.59
21,10,134,9.270870872,15.97
21,10,135,9.680344001,13.35
21,10,136,11.16829202,1.453613369
21,10,137,9.614204199,4.17
21,10,138,9.411156511,17.86
21,10,139,9.727227587,17.85
21,10,140,9.384629757,26.03
21,10,141,9.288781798,27.63
21,10,142,10.78956647,29.82
21,10,143,9.901886271,31.23
21,10,144,9.688312171,34.91
21,10,145,8.895081532,34.86
21,10,146,8.764053269,34.63
21,10,147,9.221478116,32.97
21,10,148,9.018695488,18.62
21,10,149,9.107642974,32.67
21,10,150,8.743850562,34.85
21,10,151,10.42037477,25.83
21,10,152,9.195835686,34.26
21,10,153,8.962904128,34.23
21,10,154,9.742379392,12.73
21,10,155,9.373818841,5.14
21,10,156,8.449342525,39.55
21,10,157,8.841014311,39.83
21,10,158,9.049232212,36.9
21,10,159,10.22499117,30.13
21,10,160,9.258749511,38.76
21,11,40,8.540909718,29.84
21,11,41,8.658692754,28.26
21,11,43,8.783855897,29.4
21,11,44,8.822322178,29.67
21,11,45,8.489616424,29.67
21,11,46,8.589699882,28.53
21,11,47,8.859363449,27.73
21,11,48,8.407378325,27.68
21,11,49,8.636219898,29.18
21,11,50,8.859363449,27.39
21,11,51,8.979164649,28.87
21,11,52,8.435549202,29.33
21,11,53,8.859363449,28.62
21,11,54,9.800790154,29.84
21,11,55,8.61323038,31.47
21,11,56,8.743850562,32.09
21,11,57,8.565602331,32.52
21,11,58,8.435549202,29.09
21,11,59,8.589699882,33.43
21,11,60,8.540909718,33.43
21,11,61,8.61323038,32.67
21,11,62,8.946374826,34.34
21,11,63,8.589699882,37.56
21,11,64,9.056722883,42.01
21,11,65,8.658692754,41.72
21,11,66,8.822322178,41.44
21,11,67,9.317938383,43.24
21,11,68,9.169518378,23.98
21,11,69,9.041685006,24.01
21,11,70,9.071537969,29.08
21,11,71,9.55251063,28.51
21,11,72,9.317938383,28.51
21,11,73,9.041685006,28.51
21,11,74,8.658692754,29.14
21,11,75,8.962904128,31.98
21,11,76,8.929567708,31.98
21,11,77,8.962904128,31.98
21,11,78,8.841014311,31.98
21,11,79,8.822322178,29.28
21,11,80,8.658692754,28.68
21,11,81,8.723231275,30.57
21,11,82,8.68067166,31.29
21,11,83,8.962904128,22.78
21,11,84,8.68067166,26.96
21,11,85,8.946374826,31.33
21,11,86,10.21332243,28.8
21,11,87,8.822322178,29.94
21,11,88,8.979164649,29.45
21,11,89,8.99516499,29.45
21,11,90,8.723231275,25.37
21,11,91,8.895081532,23.72
21,11,92,8.859363449,23.56
21,11,93,9.041685006,23.56
21,11,94,9.128696383,23.56
21,11,95,8.565602331,23.56
21,11,96,9.026417534,28.71
21,11,97,9.447150114,28.29
21,11,98,8.743850562,28.6
21,11,99,8.51559191,23.95
21,11,100,8.702177866,23.62
21,11,101,8.822322178,23.59
21,11,102,8.803273983,23.56
21,11,103,7.896552702,26.08
21,11,104,8.803273983,30.42
21,11,105,8.946374826,30.97
21,11,106,8.877381955,24.53
21,11,107,8.841014311,23.78
21,11,108,8.723231275,23.91
21,11,109,8.723231275,27.28
21,11,110,8.895081532,29.24
21,11,111,9.849242538,28.26
21,11,112,9.384629757,27.73
21,11,113,8.822322178,22.36
21,11,114,8.783855897,19.02
21,11,115,9.169518378,19.9
21,11,116,8.895081532,19.44
21,11,117,8.822322178,16.21
21,11,118,9.182763604,12.98
21,11,119,9.704060528,7.72
21,11,120,9.680344001,10.06
21,11,121,9.340666634,12.95
21,11,122,9.056722883,9.8
21,11,123,8.859363449,8.83
21,11,124,9.010913347,8.64
21,11,125,8.743850562,9.25
21,11,126,9.026417534,11.97
21,11,127,9.010913347,12.71
21,11,128,8.979164649,11.81
21,11,129,8.841014311,11.81
21,11,130,8.859363449,11.81
21,11,131,9.351839934,11.81
21,11,132,9.588228712,10.97
21,11,133,8.540909718,8.44
21,11,134,8.99516499,8.41
21,11,135,9.888982866,5.35
21,11,136,8.946374826,8.67
21,11,137,8.702177866,9.09
21,11,138,9.156095357,10.74
21,11,139,9.258749511,13.16
21,11,140,9.426741242,22.89
21,11,141,9.29468152,32.44
21,11,142,8.841014311,32.74
21,11,143,8.435549202,32.74
21,11,144,9.056722883,32.74
21,11,145,8.723231275,31.53
21,11,146,9.010913347,23.26
21,11,147,9.041685006,24.76
21,11,148,8.99516499,26
21,11,149,9.128696383,25.23
21,11,150,8.859363449,23.32
21,11,151,8.68067166,22.03
21,11,152,8.895081532,18.19
21,11,153,9.128696383,23.23
21,11,154,8.764053269,23.23
21,11,155,9.056722883,23.23
21,11,156,9.010913347,23.23
21,11,157,9.056722883,23.23
21,11,158,8.841014311,24.18
21,11,159,8.929567708,26.18
21,11,160,8.702177866,26.3
28,1,40,8.66974259,34.44010989
28,1,41,8.166216269,34.43981818
28,1,42,8.502688505,34.26896104
28,1,43,8.253227646,34.25866667
28,1,44,8.253227646,32.007
28,1,45,8.528330936,26.49759494
28,1,46,8.14786713,26.10259259
28,1,47,8.317766167,25.98
28,1,48,8.61323038,25.93
28,1,49,8.050703382,25.9
28,1,50,8.877381955,25.9
28,1,51,8.030084094,25.9
28,1,52,8.51559191,27.20358974
28,1,53,8.528330936,27.20772152
28,1,54,8.691482577,27.0983871
28,1,55,8.449342525,34.45808219
28,1,56,8.812843434,27.06428571
28,1,57,8.14786713,27.06444444
28,1,58,8.201934351,29.05877193
28,1,59,8.30201781,30.40555556
28,1,60,8.070906089,30.4166
28,1,61,8.201934351,30.54736842
28,1,62,8.489616424,29.82763158
28,1,63,9.00307017,19.73
28,1,64,8.702177866,22.30053191
28,1,65,8.333270353,31.53430769
28,1,66,8.30201781,31.10333333
28,1,67,9.69621735,25.33732283
28,1,68,8.912473275,17.01060345
28,1,69,8.624791202,40.65827586
28,1,70,8.895081532,35.20789474
28,1,71,8.489616424,31.01421053
28,1,72,8.565602331,47.2297561
28,1,73,8.553332238,45.62061728
28,1,74,8.929567708,31.65
28,1,75,8.723231275,48.52166667
28,1,76,8.090708716,48.15176471
28,1,77,8.009030685,48.18510638
28,1,78,8.201934351,46.09157895
28,1,79,8.317766167,43.263125
28,1,80,8.030084094,45.16875
28,1,81,10.36545901,4.38858871
28,1,82,8.66974259,46.63857143
28,1,83,10.02535114,14.58288952
28,1,84,8.489616424,48.51868421
28,1,85,10.28793329,2.710544662
28,1,86,9.570529135,1.467142857
28,1,87,7.769800996,42.19378378
28,1,88,9.529521112,15.17837209
28,1,89,8.070906089,42.467
28,1,90,8.030084094,42.54270833
28,1,91,10.2791805,1.682637363
28,1,92,8.831711918,3.220934579
28,1,93,8.129174997,39.4054717
28,1,94,8.540909718,39.416
28,1,95,9.618468598,13.57
28,1,96,9.753594463,11.74810409
28,1,97,9.078864009,7.939635036
28,1,98,8.51559191,37.46
28,1,99,9.496421163,3.2
28,1,100,8.812843434,3.2
28,1,101,8.009030685,37.46
28,1,102,7.98752448,37.46
28,1,103,7.796469243,36.30421053
28,1,104,10.13014492,5.965153061
28,1,105,8.201934351,37.59421053
28,1,106,8.476371197,15.00026667
28,1,107,8.129174997,37.58622642
28,1,110,7.965545573,27.89
28,1,111,8.333270353,28.32815385
28,1,112,8.236420527,28.0079661
28,1,113,8.502688505,27.96090909
28,1,114,8.61323038,30.01104651
28,1,115,10.36747311,9.227364185
28,1,116,8.317766167,43.990625
28,1,117,8.363575703,43.99776119
28,1,118,8.348537825,43.98787879
28,1,119,8.636219898,43.99659091
28,1,120,8.702177866,29.92531915
28,1,121,8.764053269,29.9142
28,1,122,8.565602331,26.40707317
28,1,123,8.253227646,21.55166667
28,1,124,8.201934351,39.81684211
28,1,125,8.333270353,39.81246154
28,1,126,8.528330936,39.81405063
28,1,127,9.688312171,19.71706349
28,1,128,8.51559191,46.57230769
28,1,129,10.06151642,19.72131148
28,1,130,8.449342525,10.74712329
28,1,131,9.379238908,10.74945946
28,1,132,8.378390789,18.44
28,1,133,8.877381955,29.1
28,1,134,9.100525506,15.2
28,1,135,8.859363449,15.2
28,1,136,8.286017468,29.1
28,1,137,8.553332238,29.1
28,1,138,8.803273983,5.36
28,1,140,9.142489705,29.1
28,1,141,8.348537825,29.1
28,1,143,10.49393734,14.86
28,1,144,9.30637756,14.86
28,1,145,10.15533517,6.53
28,1,146,8.317766167,29.1
28,1,147,8.269756948,21.19
28,1,148,8.363575703,29.1
28,1,149,8.363575703,29.1
28,1,150,8.110126802,29.1
28,1,151,8.333270353,29.1
28,1,152,8.61323038,26.64
28,1,153,8.219326094,29.1
28,1,154,8.971067439,36.51211382
28,1,155,8.577723691,40.75915663
28,1,156,9.252633284,17.97576687
28,1,157,8.859363449,32.55
28,1,158,8.050703382,43.90653061
28,1,159,8.317766167,31.8190625
28,1,160,8.333270353,43.02
28,2,40,8.175266104,29.57
28,2,41,8.060855753,29.57
28,2,42,8.119696253,29.57
28,2,43,8.090708716,29.57
28,2,44,7.860185058,29.57
28,2,45,7.560080465,29.57
28,2,46,8.201934351,29.57
28,2,47,7.965545573,29.57
28,2,48,8.030084094,29.57
28,2,49,8.030084094,33.8896875
28,2,50,8.738735461,38.04461538
28,2,51,8.227909838,38.32102564
28,2,52,7.742402022,41.4025
28,2,53,8.414495793,32.75468085
28,2,54,7.896552702,30.59
28,2,55,8.119696253,30.00914286
28,2,56,7.742402022,28.5675
28,2,57,8.090708716,28.71764706
28,2,58,9.14931567,16.81489796
28,2,59,7.931644022,30.57413793
28,2,60,8.201934351,30.66710526
28,2,61,7.998335396,30.74612903
28,2,62,8.30201781,27.76285714
28,2,63,7.699842407,29.63478261
28,2,64,8.060855753,43.14121212
28,2,65,7.896552702,39.3025
28,2,66,8.921057018,15.53820513
28,2,67,8.371010681,14.21333333
28,2,68,7.998335396,34.84032258
28,2,69,7.82244473,32.19230769
28,2,70,7.82244473,27.00769231
28,2,71,8.14786713,26.39694444
28,2,72,9.14931567,12.82142857
28,2,73,8.624791202,12.09741379
28,2,74,8.607399459,11.46578947
28,2,75,7.860185058,41.23703704
28,2,76,8.030084094,34.659375
28,2,77,7.965545573,32.73266667
28,2,78,7.931644022,32
28,2,79,8.435549202,26.37
28,2,80,7.998335396,26.15645161
28,2,81,7.931644022,30.47
28,2,82,7.998335396,31.51096774
28,2,83,8.119696253,31.77857143
28,2,84,8.277920258,24.41195122
28,2,85,7.560080465,29.6765
28,2,86,7.998335396,29.63935484
28,2,87,8.227909838,29.62435897
28,2,88,8.201934351,28.53052632
28,2,89,8.707482918,28.88222222
28,2,90,8.534640105,24.50150943
28,2,91,7.860185058,33.58703704
28,2,92,7.860185058,30.65740741
28,2,93,8.227909838,30.83487179
28,2,94,8.496173824,27.77254902
28,2,95,7.783224016,27.952
28,2,96,8.030084094,31.37375
28,2,97,8.841014311,10.39180556
28,2,98,8.30201781,13.0652381
28,2,99,7.860185058,30.87185185
28,2,100,8.060855753,31.14
28,2,101,7.965545573,31.072
28,2,102,8.14786713,27.82555556
28,2,103,8.534640105,26.16188679
28,2,104,7.998335396,26.42
28,2,105,8.090708716,32
28,2,106,7.931644022,30.95034483
28,2,107,8.253227646,29.7445
28,2,110,7.998335396,31.07387097
28,2,111,8.371010681,29.56
28,2,112,8.227909838,29.61
28,2,113,8.348537825,31.98
28,2,114,8.371010681,31.98
28,2,115,8.227909838,29.85153846
28,2,116,7.560080465,31.8075
28,2,117,8.754002934,19.0219697
28,2,118,8.99516499,28.1202381
28,2,119,8.277920258,39.61463415
28,2,120,8.348537825,38.17
28,2,121,8.277920258,33.77658537
28,2,122,8.060855753,33.06606061
28,2,123,7.742402022,32.34666667
28,2,124,8.868413285,19.17
28,2,125,8.534640105,19.08245283
28,2,126,8.691482577,19.07
28,2,127,7.998335396,32.02
28,2,128,9.041685006,32.02
28,2,129,8.030084094,31.83625
28,2,130,8.030084094,27.720625
28,2,131,7.965545573,52.974
28,2,132,8.201934351,33.81552632
28,2,133,7.655390645,28.21545455
28,2,134,8.030084094,27.0475
28,2,135,8.348537825,23.84409091
28,2,136,8.45616849,24.05
28,2,137,8.060855753,29.88272727
28,2,138,9.096947685,6.71
28,2,140,8.854807633,29.35013699
28,2,141,8.14786713,28.1525
28,2,143,8.253227646,29.915
28,2,144,8.30201781,30.07428571
28,2,145,8.090708716,30.11
28,2,146,8.476371197,22.9228
28,2,147,8.175266104,22.72675676
28,2,148,8.175266104,32.24864865
28,2,149,8.227909838,30.93564103
28,2,150,8.946374826,17.000625
28,2,151,8.325548307,30.14674419
28,2,152,8.227909838,25.10538462
28,2,153,8.277920258,27.09439024
28,2,154,8.119696253,27.39285714
28,2,155,8.14786713,31.23555556
28,2,156,8.030084094,30.99375
28,2,157,7.931644022,32.87896552
28,2,158,7.931644022,32.84965517
28,2,159,8.119696253,34.56428571
28,2,160,8.175266104,16.75081081
28,3,40,8.831711918,20.37794393
28,3,41,8.050703382,25.43530612
28,3,42,7.685243608,33.365
28,3,43,7.624618986,38.24875
28,3,44,7.592870288,37.67870968
28,3,45,8.090708716,45.32490196
28,3,46,8.502688505,30.81038961
28,3,47,7.920083199,30.98
28,3,48,7.336936914,29.08
28,3,49,7.685243608,34.25
28,3,50,7.847762538,19.93
28,3,51,8.30201781,17.35888889
28,3,52,7.896552702,23.30452381
28,3,53,7.336936914,31.99291667
28,3,54,7.049254841,30.82
28,3,55,7.154615357,30.868
28,3,56,7.560080465,32.529
28,3,57,7.592870288,31.48774194
28,3,58,8.253227646,27.38966667
28,3,59,8.009030685,27.45319149
28,3,60,7.796469243,26.38289474
28,3,61,7.920083199,25.91837209
28,3,62,8.14786713,25.93481481
28,3,63,7.103322063,25.89894737
28,3,64,7.416979621,31.31692308
28,3,65,7.742402022,23.91861111
28,3,66,7.154615357,25.0365
28,3,67,6.461468176,31.02
28,3,68,7.655390645,31.02
28,3,69,9.093357017,14.92
28,3,70,7.049254841,37.15444444
28,3,71,6.556778356,37.13727273
28,3,72,6.797940413,33.96428571
28,3,73,7.526178913,33.71689655
28,3,74,6.866933285,23.036
28,3,75,7.377758908,38.1728
28,3,76,7.294377299,47.3726087
28,3,77,7.377758908,39.4732
28,3,78,7.336936914,39.42541667
28,3,79,6.992096427,42.16117647
28,3,80,7.294377299,42.14434783
28,3,81,6.931471806,36.683125
28,3,82,10.16277015,23.51548148
28,3,83,5.545177445,46.86
28,3,84,6.866933285,54.18
28,3,85,6.461468176,55.552
28,3,86,7.416979621,36.23
28,3,87,7.685243608,40.97088235
28,3,88,7.377758908,48.0864
28,3,89,7.103322063,57.40578947
28,3,90,7.049254841,54.54
28,3,91,6.723832441,42.62153846
28,3,92,7.336936914,35.66
28,3,93,9.049232212,33.10135338
28,3,94,8.946374826,35.22083333
28,3,95,8.946374826,37.87208333
28,3,96,8.61323038,4.82
28,3,97,6.556778356,10.15909091
28,3,98,7.294377299,37.58956522
28,3,99,7.154615357,25.287
28,3,100,7.454719949,25.28888889
28,3,101,7.491087594,22.07035714
28,3,102,7.491087594,46.175
28,3,103,7.454719949,26.65111111
28,3,104,6.992096427,27.25705882
28,3,105,7.154615357,27.204
28,3,106,6.556778356,35.20454545
28,3,107,7.154615357,30.641
28,3,110,7.416979621,33.52846154
28,3,111,7.336936914,25.7125
28,3,112,7.103322063,30.43052632
28,3,113,7.416979621,34.545
28,3,114,7.526178913,31.11137931
28,3,115,7.377758908,31.0652
28,3,116,6.797940413,31.17857143
28,3,117,7.203405521,27.60666667
28,3,118,7.560080465,31.72466667
28,3,119,7.049254841,37.55777778
28,3,120,7.416979621,27.68615385
28,3,121,7.249925537,31.89454545
28,3,122,7.249925537,27.92090909
28,3,123,7.294377299,21.05086957
28,3,124,6.643789733,37.67333333
28,3,125,7.203405521,36.67190476
28,3,126,6.866933285,36.694
28,3,127,6.866933285,40.48266667
28,3,128,6.643789733,50.24333333
28,3,129,7.103322063,39.18684211
28,3,130,7.294377299,39.26913043
28,3,131,7.294377299,39.59782609
28,3,132,7.336936914,28.4725
28,3,133,7.560080465,34.423
28,3,134,6.992096427,34.49529412
28,3,135,7.943072717,33.07090909
28,3,136,7.592870288,28.86387097
28,3,137,7.742402022,34.36916667
28,3,138,7.103322063,27.95263158
28,3,140,8.184234774,33.75892857
28,3,141,7.491087594,29.18026316
28,3,143,7.049254841,33.2836
28,3,144,7.336936914,29.8783871
28,3,145,7.154615357,40.51652174
28,3,146,7.249925537,32.42384615
28,3,147,7.336936914,26.78733333
28,3,148,7.491087594,26.50875
28,3,149,7.624618986,39.01105263
28,3,150,7.685243608,28.43842105
28,3,151,7.655390645,29.12647059
28,3,152,7.560080465,30.81657143
28,3,153,7.103322063,33.3025
28,3,154,7.049254841,35.34571429
28,3,155,7.416979621,33.979
28,3,156,6.643789733,42.684
28,3,157,6.866933285,42.76105263
28,3,158,6.238324625,37.19
28,3,159,6.866933285,37.19
28,3,160,7.154615357,42.21043478
28,4,40,10.31161578,10.81695745
28,4,41,8.184234774,43.0125
28,4,42,10.21332243,16.05319249
28,4,43,8.184234774,41.31142857
28,4,44,7.896552702,38.43809524
28,4,45,9.842462851,25.4197619
28,4,46,8.14786713,36.33740741
28,4,47,7.943072717,36.36545455
28,4,48,10.25920204,22.01809417
28,4,49,8.110126802,23.9875
28,4,50,10.40885833,15.11828185
28,4,51,8.110126802,39.57096154
28,4,52,7.965545573,44.11333333
28,4,53,8.236420527,42.13423729
28,4,54,10.2791805,21.88993407
28,4,55,8.803273983,21.82
28,4,56,8.050703382,33.20122449
28,4,57,7.454719949,33.33333333
28,4,58,7.82244473,34.86230769
28,4,59,9.957975738,14.91760606
28,4,60,7.714231145,41.336
28,4,61,9.905086274,15.28654952
28,4,62,8.363575703,39.06
28,4,63,8.754002934,24.46464646
28,4,64,8.743850562,40.62510204
28,4,65,7.592870288,48.21870968
28,4,66,7.943072717,44.63045455
28,4,67,8.42156296,33.14
28,4,68,10.38739409,7.298994083
28,4,69,7.454719949,37.26111111
28,4,70,8.030084094,36.58041667
28,4,71,9.89222436,11.61754045
28,4,72,8.962904128,10.12508197
28,4,73,7.920083199,37.7572093
28,4,74,7.98752448,37.8
28,4,75,10.29876764,0.901767241
28,4,76,9.114710141,0.043661972
28,4,77,7.796469243,42.83105263
28,4,78,7.592870288,41.59387097
28,4,79,9.990765561,15.37818182
28,4,80,7.796469243,37.13631579
28,4,81,8.236420527,36.79305085
28,4,82,7.847762538,33.899
28,4,83,7.203405521,34.37428571
28,4,84,7.454719949,34.89
28,4,85,7.592870288,34.89
28,4,86,7.526178913,34.89
28,4,87,7.154615357,37.8
28,4,88,7.049254841,37.8
28,4,89,7.685243608,34.89
28,4,90,7.624618986,34.89
28,4,91,7.454719949,34.89
28,4,92,8.540909718,13.07
28,4,93,7.655390645,34.89
28,4,94,7.491087594,34.89
28,4,95,6.723832441,34.89
28,4,96,7.203405521,34.89
28,4,97,8.476371197,34.89
28,4,98,10.09905434,24.22052632
28,4,99,7.103322063,41.54473684
28,4,100,6.797940413,41.61357143
28,4,101,7.655390645,41.63454545
28,4,102,8.14786713,41.66
28,4,103,9.227787286,33.4808805
28,4,104,7.896552702,42.56428571
28,4,105,8.938006577,32.12134454
28,4,106,10.08847223,19.24228723
28,4,107,8.929567708,21.835
28,4,110,7.943072717,40.85454545
28,4,111,7.742402022,32.98444444
28,4,112,8.090708716,32.55882353
28,4,113,10.60142325,26.61980892
28,4,114,9.981928979,26.66434911
28,4,115,8.348537825,38.82545455
28,4,116,8.743850562,27.77877551
28,4,117,8.269756948,27.75639344
28,4,118,8.859363449,27.85636364
28,4,119,9.948843254,20.34284404
28,4,120,9.76468515,22.07
28,4,121,9.515469358,43.83830189
28,4,122,10.30521234,13.65511777
28,4,123,9.442086812,15.69
28,4,124,8.317766167,42.74125
28,4,125,8.201934351,41.82368421
28,4,126,10.36948316,17.06718876
28,4,127,9.227787286,17.06012579
28,4,128,7.82244473,24.73897436
28,4,129,7.87245515,39.45097561
28,4,130,7.87245515,31.82512195
28,4,131,7.592870288,20.14806452
28,4,132,8.219326094,34.185
28,4,133,11.54535393,0.216263941
28,4,134,8.565602331,0.078658537
28,4,135,7.526178913,31.16482759
28,4,136,7.103322063,31.16947368
28,4,137,7.249925537,31.16181818
28,4,138,8.987196821,7.9012
28,4,140,8.236420527,31.15898305
28,4,141,6.866933285,31.148
28,4,143,8.946374826,39.03133333
28,4,144,7.377758908,41.1064
28,4,145,7.203405521,40.84761905
28,4,146,9.45720045,13.223
28,4,147,8.822322178,13.14971698
28,4,148,9.557045785,8.497828054
28,4,149,7.294377299,40.14
28,4,150,6.643789733,40.14
28,4,151,7.592870288,32.9883871
28,4,152,10.6046029,50.20228571
28,4,153,7.87245515,42.96560976
28,4,154,7.624618986,17.191875
28,4,155,9.501217335,22.35052632
28,4,156,9.252633284,24.54361963
28,4,157,7.294377299,49.13
28,4,158,9.258749511,46.93
28,4,159,9.379238908,44.36005405
28,4,160,7.714231145,48.54571429
28,5,40,8.333270353,30.77
28,5,41,9.939626599,3.785123457
28,5,42,8.110126802,35.9075
28,5,43,8.236420527,36.37779661
28,5,44,9.768354879,33.51032967
28,5,45,8.009030685,40.86702128
28,5,46,8.912473275,40.79887931
28,5,47,9.400630098,20.85285714
28,5,48,7.847762538,34.15675
28,5,49,10.09377728,2.513465608
28,5,50,7.685243608,36.27411765
28,5,51,8.201934351,36.12736842
28,5,52,8.070906089,39.6482
28,5,53,9.574983486,15.21231111
28,5,54,7.769800996,37.98702703
28,5,55,8.269756948,37.88934426
28,5,56,8.647519453,37.83460674
28,5,57,9.872615889,6.317458746
28,5,58,8.184234774,28.44392857
28,5,59,7.943072717,39.53136364
28,5,60,10.08580911,17.61802667
28,5,61,8.050703382,44.92795918
28,5,62,9.930324207,16.89788162
28,5,63,9.034080407,16.79549618
28,5,64,8.971067439,44.40577236
28,5,65,9.811372264,14.05912281
28,5,66,9.018695488,13.73821705
28,5,67,9.282847063,16.0297619
28,5,68,8.764053269,14.3854
28,5,69,8.868413285,12.72342342
28,5,70,8.286017468,31.01177419
28,5,71,8.317766167,30.6184375
28,5,72,9.901886271,24.64836538
28,5,73,8.129174997,36.27283019
28,5,74,8.317766167,34.5296875
28,5,75,8.070906089,32.7962
28,5,76,8.51559191,30.39076923
28,5,77,9.45720045,14.6539
28,5,78,7.920083199,32.97511628
28,5,79,8.946374826,35.88891667
28,5,80,10.60142325,8.605732484
28,5,81,9.505990614,11.00833333
28,5,82,8.219326094,37.54224138
28,5,83,8.201934351,22.80298246
28,5,84,8.348537825,23.3219697
28,5,85,8.449342525,24.79726027
28,5,86,9.635346635,23.71142259
28,5,87,10.85838342,6.383583744
28,5,88,8.110126802,42.81961538
28,5,89,8.090708716,42.80980392
28,5,90,8.009030685,42.22468085
28,5,91,7.655390645,39.87666667
28,5,92,9.270870872,6.788313253
28,5,93,8.812843434,31.26685714
28,5,94,10.22034,10.7655711
28,5,95,8.793612072,6.641650485
28,5,96,7.624618986,30.579375
28,5,97,8.7740036,27.33138614
28,5,98,7.655390645,26.45272727
28,5,99,7.742402022,26.46333333
28,5,100,7.82244473,26.4
28,5,101,8.219326094,26.18482759
28,5,102,10.67211319,15.235727
28,5,103,7.82244473,38.59333333
28,5,104,8.286017468,38.77306452
28,5,105,9.240287448,31.09074534
28,5,106,8.050703382,31.02285714
28,5,107,8.476371197,26.99893333
28,5,110,11.49059805,13.22693717
28,5,111,8.110126802,33.69288462
28,5,112,8.129174997,1.097924528
28,5,113,8.070906089,34.2646
28,5,114,8.449342525,34.13972603
28,5,115,8.348537825,25.46454545
28,5,116,8.14786713,23.65425926
28,5,117,8.348537825,20.20833333
28,5,118,8.009030685,26.94148936
28,5,119,8.201934351,26.64877193
28,5,120,8.850230966,23.80862385
28,5,121,8.859363449,23.07763636
28,5,122,8.236420527,21.63254237
28,5,123,8.691482577,23.22
28,5,124,8.540909718,29.049375
28,5,125,7.920083199,29.53395349
28,5,126,8.712759975,34.02126316
28,5,127,8.30201781,12.56323077
28,5,128,10.93766798,13.77581839
28,5,129,8.553332238,13.84835294
28,5,130,8.30201781,34.31802817
28,5,131,9.128696383,6.862091503
28,5,132,8.895081532,5.946031746
28,5,133,8.009030685,26.9325
28,5,134,8.886270902,7.576090226
28,5,135,8.723231275,19.99292035
28,5,136,8.378390789,33.21690722
28,5,137,9.631153757,1.468896797
28,5,138,7.742402022,25.70095238
28,5,140,8.859363449,25.25507463
28,5,141,9.45720045,6.098047809
28,5,143,7.624618986,27.02390244
28,5,144,8.050703382,26.30323529
28,5,145,7.943072717,24.86583333
28,5,146,7.87245515,24.69065217
28,5,147,8.912473275,5.486639344
28,5,148,8.333270353,12.27904762
28,5,149,8.333270353,26.74972222
28,5,150,9.30054664,17.81516484
28,5,151,8.14786713,30.28622951
28,5,152,7.655390645,36.47897436
28,5,153,10.20861654,26.70684536
28,5,154,9.761001904,29.70704225
28,5,155,8.553332238,22.0154902
28,5,156,8.407378325,19.81714286
28,5,157,9.529521112,30.3230137
28,5,158,8.553332238,47.26836735
28,5,159,8.30201781,42.11763158
28,5,160,10.1402973,35.5846472
28,6,40,7.931644022,29.11
28,6,41,7.998335396,27.29
28,6,42,7.699842407,29.11
28,6,43,7.508787171,29.11
28,6,44,7.699842407,29.11
28,6,45,8.325548307,25.71
28,6,46,8.253227646,25.71
28,6,47,7.82244473,29.11
28,6,48,7.82244473,29.11
28,6,49,8.553332238,22.32
28,6,50,7.896552702,29.11
28,6,51,8.201934351,29.11
28,6,52,7.783224016,29.11
28,6,53,7.655390645,29.11
28,6,54,7.608870629,29.11
28,6,55,8.325548307,24.05
28,6,56,7.699842407,24.05
28,6,57,7.336936914,29.11
28,6,58,7.783224016,29.11
28,6,59,7.82244473,29.11
28,6,60,8.175266104,25.82864865
28,6,61,8.060855753,27.15272727
28,6,62,7.82244473,36.455
28,6,63,8.253227646,33.0875
28,6,64,8.201934351,33.31
28,6,65,7.860185058,39.11666667
28,6,66,7.742402022,39.14666667
28,6,67,7.783224016,34.3324
28,6,68,8.175266104,33.75972973
28,6,69,7.931644022,33.46793103
28,6,70,8.060855753,29.78454545
28,6,71,8.435549202,28.64583333
28,6,72,7.82244473,28.60076923
28,6,73,8.201934351,28.56
28,6,74,8.175266104,28.14
28,6,75,8.060855753,28.11
28,6,76,8.277920258,28.11
28,6,77,8.175266104,29.41891892
28,6,78,7.965545573,32.73333333
28,6,79,8.325548307,33.03813953
28,6,80,8.119696253,35.95657143
28,6,81,7.998335396,35.88032258
28,6,82,7.336936914,35.525
28,6,83,8.090708716,30.32176471
28,6,84,7.965545573,28.64
28,6,85,8.060855753,28.58
28,6,86,7.82244473,28.70615385
28,6,87,8.14786713,28.64944444
28,6,88,7.608870629,30.16
28,6,89,8.030084094,30.16
28,6,90,7.560080465,27.652
28,6,91,7.699842407,26.95173913
28,6,92,7.454719949,26.25
28,6,93,8.119696253,27.824
28,6,94,8.175266104,29.59189189
28,6,95,8.060855753,31.10333333
28,6,96,7.860185058,31.14333333
28,6,97,7.860185058,34.09851852
28,6,98,7.860185058,30.54259259
28,6,99,7.742402022,28.37666667
28,6,100,7.655390645,28.01727273
28,6,101,8.14786713,26.3975
28,6,102,7.783224016,26.258
28,6,103,7.699842407,26.18217391
28,6,104,8.175266104,26.16
28,6,105,8.119696253,26.16
